2024-08-27 19:09:08.875562,Soil Moisture Level: 0
2024-08-27 19:09:08.937844,Humidity: 49.00 %	Temperature: 26.80 *C
2024-08-27 19:09:09.903069,Soil Moisture Level: 0
2024-08-27 19:09:09.965894,Humidity: 49.00 %	Temperature: 26.80 *C
2024-08-27 19:09:10.934360,Soil Moisture Level: 0
2024-08-27 19:09:10.971114,Humidity: 49.00 %	Temperature: 26.80 *C
2024-08-27 19:09:11.964420,Soil Moisture Level: 0
2024-08-27 19:09:12.001248,Humidity: 49.00 %	Temperature: 26.80 *C
2024-08-27 19:09:13.000691,Soil Moisture Level: 0
2024-08-27 19:09:13.038139,Humidity: 49.00 %	Temperature: 26.80 *C
2024-08-27 19:09:14.009427,Soil Moisture Level: 0
2024-08-27 19:09:14.042197,Humidity: 49.00 %	Temperature: 26.80 *C
2024-08-27 19:09:15.034463,Soil Moisture Level: 0
2024-08-27 19:09:15.071719,Humidity: 49.00 %	Temperature: 26.80 *C
2024-08-27 19:09:16.063220,Soil Moisture Level: 0
2024-08-27 19:09:16.119743,Humidity: 49.00 %	Temperature: 26.80 *C
2024-08-27 19:09:17.086989,Soil Moisture Level: 0
2024-08-27 19:09:17.143474,Humidity: 49.00 %	Temperature: 26.80 *C
2024-08-27 19:09:18.111985,Soil Moisture Level: 0
2024-08-27 19:09:18.173740,Humidity: 49.00 %	Temperature: 26.80 *C
2024-08-27 19:09:19.155800,Soil Moisture Level: 0
2024-08-27 19:09:19.193013,Humidity: 49.00 %	Temperature: 26.80 *C
2024-08-27 19:09:20.192081,Soil Moisture Level: 0
2024-08-27 19:09:20.197076,Humidity: 49.00 %	Temperature: 26.80 *C
2024-08-27 19:09:21.189539,Soil Moisture Level: 0
2024-08-27 19:09:21.249892,Humidity: 49.00 %	Temperature: 26.80 *C
2024-08-27 19:09:22.230853,Soil Moisture Level: 0
2024-08-27 19:09:22.267716,Humidity: 49.00 %	Temperature: 26.80 *C
2024-08-27 19:09:23.259643,Soil Moisture Level: 0
2024-08-27 19:09:23.298208,Humidity: 49.00 %	Temperature: 26.80 *C
2024-08-27 19:09:24.288427,Soil Moisture Level: 0
2024-08-27 19:09:24.326487,Humidity: 49.00 %	Temperature: 26.80 *C
2024-08-27 19:09:25.312193,Soil Moisture Level: 0
2024-08-27 19:09:25.350426,Humidity: 49.00 %	Temperature: 26.80 *C
2024-08-27 19:09:26.338468,Soil Moisture Level: 0
2024-08-27 19:09:26.374449,Humidity: 49.00 %	Temperature: 26.80 *C
2024-08-27 19:09:27.344680,Soil Moisture Level: 0
2024-08-27 19:09:27.406398,Humidity: 49.00 %	Temperature: 26.80 *C
2024-08-27 19:09:28.373514,Soil Moisture Level: 0
2024-08-27 19:09:28.410224,Humidity: 49.00 %	Temperature: 26.80 *C
2024-08-27 19:09:29.395970,Soil Moisture Level: 0
2024-08-27 19:09:29.435006,Humidity: 49.00 %	Temperature: 26.80 *C
2024-08-27 19:09:30.438541,Soil Moisture Level: 0
2024-08-27 19:09:30.478714,Humidity: 49.00 %	Temperature: 26.80 *C
2024-08-27 19:09:31.474817,Soil Moisture Level: 0
2024-08-27 19:09:31.513906,Humidity: 48.00 %	Temperature: 26.80 *C
2024-08-27 19:09:32.478577,Soil Moisture Level: 0
2024-08-27 19:09:32.515306,Humidity: 48.00 %	Temperature: 26.80 *C
2024-08-27 19:09:33.507355,Soil Moisture Level: 0
2024-08-27 19:09:33.544106,Humidity: 48.00 %	Temperature: 26.80 *C
2024-08-27 19:09:34.533620,Soil Moisture Level: 0
2024-08-27 19:09:34.570512,Humidity: 48.00 %	Temperature: 26.80 *C
2024-08-27 19:09:35.562350,Soil Moisture Level: 0
2024-08-27 19:09:35.599290,Humidity: 48.00 %	Temperature: 26.80 *C
2024-08-27 19:09:36.594905,Soil Moisture Level: 0
2024-08-27 19:09:36.636218,Humidity: 48.00 %	Temperature: 26.80 *C
2024-08-27 19:09:37.628664,Soil Moisture Level: 0
2024-08-27 19:09:37.666101,Humidity: 48.00 %	Temperature: 26.80 *C
2024-08-27 19:09:38.632389,Soil Moisture Level: 0
2024-08-27 19:09:38.692650,Humidity: 48.00 %	Temperature: 26.80 *C
2024-08-27 19:09:39.661189,Soil Moisture Level: 0
2024-08-27 19:09:39.696604,Humidity: 48.00 %	Temperature: 26.80 *C
2024-08-27 19:09:40.699965,Soil Moisture Level: 0
2024-08-27 19:09:40.740460,Humidity: 48.00 %	Temperature: 26.80 *C
2024-08-27 19:09:41.733763,Soil Moisture Level: 0
2024-08-27 19:09:41.750084,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:09:42.761278,Soil Moisture Level: 0
2024-08-27 19:09:42.800145,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:09:43.785042,Soil Moisture Level: 0
2024-08-27 19:09:43.801292,Humidity: 48.00 %	Temperature: 26.80 *C
2024-08-27 19:09:44.810083,Soil Moisture Level: 0
2024-08-27 19:09:44.846771,Humidity: 48.00 %	Temperature: 26.80 *C
2024-08-27 19:09:45.832600,Soil Moisture Level: 0
2024-08-27 19:09:45.869294,Humidity: 48.00 %	Temperature: 26.80 *C
2024-08-27 19:09:46.855091,Soil Moisture Level: 0
2024-08-27 19:09:46.897666,Humidity: 48.00 %	Temperature: 26.80 *C
2024-08-27 19:09:47.890131,Soil Moisture Level: 0
2024-08-27 19:09:47.926953,Humidity: 48.00 %	Temperature: 26.80 *C
2024-08-27 19:09:48.905135,Soil Moisture Level: 0
2024-08-27 19:09:48.942182,Humidity: 48.00 %	Temperature: 26.80 *C
2024-08-27 19:09:49.928898,Soil Moisture Level: 0
2024-08-27 19:09:49.966187,Humidity: 48.00 %	Temperature: 26.80 *C
2024-08-27 19:09:50.950186,Soil Moisture Level: 0
2024-08-27 19:09:50.988544,Humidity: 48.00 %	Temperature: 26.80 *C
2024-08-27 19:09:51.973948,Soil Moisture Level: 0
2024-08-27 19:09:52.009415,Humidity: 48.00 %	Temperature: 26.80 *C
2024-08-27 19:09:52.996452,Soil Moisture Level: 0
2024-08-27 19:09:53.034054,Humidity: 48.00 %	Temperature: 26.80 *C
2024-08-27 19:09:54.027753,Soil Moisture Level: 0
2024-08-27 19:09:54.064118,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:09:55.056518,Soil Moisture Level: 0
2024-08-27 19:09:55.094028,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:09:56.085270,Soil Moisture Level: 0
2024-08-27 19:09:56.121915,Humidity: 48.00 %	Temperature: 26.80 *C
2024-08-27 19:09:57.121569,Soil Moisture Level: 0
2024-08-27 19:09:57.159126,Humidity: 48.00 %	Temperature: 26.80 *C
2024-08-27 19:09:58.126524,Soil Moisture Level: 0
2024-08-27 19:09:58.203150,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:09:59.175376,Soil Moisture Level: 0
2024-08-27 19:09:59.230902,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:00.197866,Soil Moisture Level: 0
2024-08-27 19:10:00.238120,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:01.225437,Soil Moisture Level: 0
2024-08-27 19:10:01.261310,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:02.235388,Soil Moisture Level: 0
2024-08-27 19:10:02.273393,Humidity: 48.00 %	Temperature: 26.80 *C
2024-08-27 19:10:03.270441,Soil Moisture Level: 0
2024-08-27 19:10:03.309170,Humidity: 48.00 %	Temperature: 26.80 *C
2024-08-27 19:10:04.302947,Soil Moisture Level: 0
2024-08-27 19:10:04.341180,Humidity: 48.00 %	Temperature: 26.80 *C
2024-08-27 19:10:05.325477,Soil Moisture Level: 0
2024-08-27 19:10:05.361168,Humidity: 48.00 %	Temperature: 26.80 *C
2024-08-27 19:10:06.351749,Soil Moisture Level: 0
2024-08-27 19:10:06.388458,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:07.376769,Soil Moisture Level: 0
2024-08-27 19:10:07.418106,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:08.410523,Soil Moisture Level: 0
2024-08-27 19:10:08.446167,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:09.438063,Soil Moisture Level: 0
2024-08-27 19:10:09.479649,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:10.450567,Soil Moisture Level: 0
2024-08-27 19:10:10.488185,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:11.480578,Soil Moisture Level: 0
2024-08-27 19:10:11.521937,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:12.514375,Soil Moisture Level: 0
2024-08-27 19:10:12.530631,Humidity: 48.00 %	Temperature: 26.80 *C
2024-08-27 19:10:13.519327,Soil Moisture Level: 0
2024-08-27 19:10:13.553589,Humidity: 48.00 %	Temperature: 26.80 *C
2024-08-27 19:10:14.555632,Soil Moisture Level: 0
2024-08-27 19:10:14.592400,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:15.585672,Soil Moisture Level: 0
2024-08-27 19:10:15.622296,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:16.615791,Soil Moisture Level: 0
2024-08-27 19:10:16.654010,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:17.646975,Soil Moisture Level: 0
2024-08-27 19:10:17.683657,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:18.650706,Soil Moisture Level: 0
2024-08-27 19:10:18.692253,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:19.684492,Soil Moisture Level: 0
2024-08-27 19:10:19.721159,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:20.705779,Soil Moisture Level: 0
2024-08-27 19:10:20.742310,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:21.750797,Soil Moisture Level: 0
2024-08-27 19:10:21.767012,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:22.778305,Soil Moisture Level: 0
2024-08-27 19:10:22.789564,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:23.779588,Soil Moisture Level: 0
2024-08-27 19:10:23.816390,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:24.814606,Soil Moisture Level: 0
2024-08-27 19:10:24.851395,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:25.845868,Soil Moisture Level: 0
2024-08-27 19:10:25.887213,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:26.879652,Soil Moisture Level: 0
2024-08-27 19:10:26.915134,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:27.907172,Soil Moisture Level: 0
2024-08-27 19:10:27.923388,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:28.915941,Soil Moisture Level: 0
2024-08-27 19:10:28.954742,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:29.947193,Soil Moisture Level: 0
2024-08-27 19:10:29.972183,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:30.962160,Soil Moisture Level: 0
2024-08-27 19:10:31.022484,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:31.989744,Soil Moisture Level: 0
2024-08-27 19:10:32.026029,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:33.013521,Soil Moisture Level: 0
2024-08-27 19:10:33.050236,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:34.064819,Soil Moisture Level: 0
2024-08-27 19:10:34.101732,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:35.077291,Soil Moisture Level: 0
2024-08-27 19:10:35.114317,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:36.113582,Soil Moisture Level: 0
2024-08-27 19:10:36.151717,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:37.127314,Soil Moisture Level: 0
2024-08-27 19:10:37.163958,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:38.156130,Soil Moisture Level: 0
2024-08-27 19:10:38.193325,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:39.174886,Soil Moisture Level: 0
2024-08-27 19:10:39.213227,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:40.208657,Soil Moisture Level: 0
2024-08-27 19:10:40.245518,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:41.243692,Soil Moisture Level: 0
2024-08-27 19:10:41.281777,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:42.248697,Soil Moisture Level: 0
2024-08-27 19:10:42.285398,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:43.278693,Soil Moisture Level: 0
2024-08-27 19:10:43.314229,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:44.307497,Soil Moisture Level: 0
2024-08-27 19:10:44.345780,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:45.336234,Soil Moisture Level: 0
2024-08-27 19:10:45.372904,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:46.355051,Soil Moisture Level: 0
2024-08-27 19:10:46.392043,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:47.383798,Soil Moisture Level: 0
2024-08-27 19:10:47.424130,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:48.407583,Soil Moisture Level: 0
2024-08-27 19:10:48.450236,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:49.442582,Soil Moisture Level: 0
2024-08-27 19:10:49.479375,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:50.471362,Soil Moisture Level: 0
2024-08-27 19:10:50.508062,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:51.505114,Soil Moisture Level: 0
2024-08-27 19:10:51.542682,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:52.510101,Soil Moisture Level: 0
2024-08-27 19:10:52.570640,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:53.557670,Soil Moisture Level: 0
2024-08-27 19:10:53.573943,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:54.565200,Soil Moisture Level: 0
2024-08-27 19:10:54.601961,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:55.592777,Soil Moisture Level: 0
2024-08-27 19:10:55.629569,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:56.621519,Soil Moisture Level: 0
2024-08-27 19:10:56.658127,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:57.650242,Soil Moisture Level: 0
2024-08-27 19:10:57.687000,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:58.680289,Soil Moisture Level: 0
2024-08-27 19:10:58.715542,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:10:59.709032,Soil Moisture Level: 0
2024-08-27 19:10:59.745794,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:11:00.732865,Soil Moisture Level: 0
2024-08-27 19:11:00.774181,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:11:01.766604,Soil Moisture Level: 0
2024-08-27 19:11:01.782868,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:11:02.792888,Soil Moisture Level: 0
2024-08-27 19:11:02.829660,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:11:03.815572,Soil Moisture Level: 0
2024-08-27 19:11:03.850922,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:11:04.832885,Soil Moisture Level: 0
2024-08-27 19:11:04.870457,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:11:05.854141,Soil Moisture Level: 0
2024-08-27 19:11:05.895545,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:11:06.887935,Soil Moisture Level: 0
2024-08-27 19:11:06.923424,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:11:07.911711,Soil Moisture Level: 0
2024-08-27 19:11:07.949303,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:11:08.936733,Soil Moisture Level: 0
2024-08-27 19:11:08.974272,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:11:09.966745,Soil Moisture Level: 0
2024-08-27 19:11:10.008133,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:11:11.003038,Soil Moisture Level: 0
2024-08-27 19:11:11.039823,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:11:12.006779,Soil Moisture Level: 0
2024-08-27 19:11:12.043416,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:11:13.050575,Soil Moisture Level: 0
2024-08-27 19:11:13.087531,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:11:14.078102,Soil Moisture Level: 0
2024-08-27 19:11:14.114722,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:11:15.104357,Soil Moisture Level: 0
2024-08-27 19:11:15.141324,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:11:16.129393,Soil Moisture Level: 0
2024-08-27 19:11:16.166029,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:11:17.149396,Soil Moisture Level: 0
2024-08-27 19:11:17.185967,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:11:18.176898,Soil Moisture Level: 0
2024-08-27 19:11:18.213995,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:11:19.205705,Soil Moisture Level: 0
2024-08-27 19:11:19.242318,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:11:20.234464,Soil Moisture Level: 0
2024-08-27 19:11:20.271787,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:11:21.243203,Soil Moisture Level: 0
2024-08-27 19:11:21.281316,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:11:22.278242,Soil Moisture Level: 0
2024-08-27 19:11:22.314100,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:11:23.317017,Soil Moisture Level: 0
2024-08-27 19:11:23.354945,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:11:24.322014,Soil Moisture Level: 0
2024-08-27 19:11:24.358296,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:11:25.357046,Soil Moisture Level: 0
2024-08-27 19:11:25.393769,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:11:26.390836,Soil Moisture Level: 0
2024-08-27 19:11:26.428414,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:11:27.397115,Soil Moisture Level: 0
2024-08-27 19:11:27.434047,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:11:28.427122,Soil Moisture Level: 0
2024-08-27 19:11:28.467264,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:11:29.470903,Soil Moisture Level: 0
2024-08-27 19:11:29.507623,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:11:30.478402,Soil Moisture Level: 0
2024-08-27 19:11:30.516002,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:11:31.512203,Soil Moisture Level: 0
2024-08-27 19:11:31.549798,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:11:32.540981,Soil Moisture Level: 0
2024-08-27 19:11:32.577656,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:11:33.574824,Soil Moisture Level: 0
2024-08-27 19:11:33.610361,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:11:34.601016,Soil Moisture Level: 0
2024-08-27 19:11:34.638070,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:11:35.629768,Soil Moisture Level: 0
2024-08-27 19:11:35.667804,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:11:36.639789,Soil Moisture Level: 0
2024-08-27 19:11:36.676567,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:11:37.672316,Soil Moisture Level: 0
2024-08-27 19:11:37.707821,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:11:38.682326,Soil Moisture Level: 0
2024-08-27 19:11:38.718992,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:11:39.712328,Soil Moisture Level: 0
2024-08-27 19:11:39.749804,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:11:40.734822,Soil Moisture Level: 0
2024-08-27 19:11:40.797778,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:11:41.762337,Soil Moisture Level: 0
2024-08-27 19:11:41.799229,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:11:42.791158,Soil Moisture Level: 0
2024-08-27 19:11:42.828143,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:11:43.818691,Soil Moisture Level: 0
2024-08-27 19:11:43.856241,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:11:44.848723,Soil Moisture Level: 0
2024-08-27 19:11:44.885449,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:11:45.874976,Soil Moisture Level: 0
2024-08-27 19:11:45.911812,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:11:46.902479,Soil Moisture Level: 0
2024-08-27 19:11:46.940705,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:11:47.940020,Soil Moisture Level: 0
2024-08-27 19:11:47.977600,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:11:48.963780,Soil Moisture Level: 0
2024-08-27 19:11:49.000439,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:11:49.995104,Soil Moisture Level: 0
2024-08-27 19:11:50.031894,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:11:50.996280,Soil Moisture Level: 0
2024-08-27 19:11:51.056812,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:11:52.041381,Soil Moisture Level: 0
2024-08-27 19:11:52.077926,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:11:53.065138,Soil Moisture Level: 0
2024-08-27 19:11:53.101851,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:11:54.093920,Soil Moisture Level: 0
2024-08-27 19:11:54.121451,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:11:55.113897,Soil Moisture Level: 0
2024-08-27 19:11:55.171622,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:11:56.133954,Soil Moisture Level: 0
2024-08-27 19:11:56.170690,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:11:57.163969,Soil Moisture Level: 0
2024-08-27 19:11:57.199546,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:11:58.196502,Soil Moisture Level: 0
2024-08-27 19:11:58.233895,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:11:59.217751,Soil Moisture Level: 0
2024-08-27 19:11:59.242776,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:12:00.251542,Soil Moisture Level: 0
2024-08-27 19:12:00.289694,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:12:01.277790,Soil Moisture Level: 0
2024-08-27 19:12:01.316039,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:02.305326,Soil Moisture Level: 0
2024-08-27 19:12:02.342130,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:03.327852,Soil Moisture Level: 0
2024-08-27 19:12:03.365853,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:04.339103,Soil Moisture Level: 0
2024-08-27 19:12:04.374552,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:05.365380,Soil Moisture Level: 0
2024-08-27 19:12:05.407923,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:12:06.399138,Soil Moisture Level: 0
2024-08-27 19:12:06.437345,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:12:07.427900,Soil Moisture Level: 0
2024-08-27 19:12:07.465860,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:12:08.460445,Soil Moisture Level: 0
2024-08-27 19:12:08.485409,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:12:09.477950,Soil Moisture Level: 0
2024-08-27 19:12:09.514681,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:12:10.511737,Soil Moisture Level: 0
2024-08-27 19:12:10.549824,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:12:11.520509,Soil Moisture Level: 0
2024-08-27 19:12:11.555889,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:12.548003,Soil Moisture Level: 0
2024-08-27 19:12:12.585831,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:13.578038,Soil Moisture Level: 0
2024-08-27 19:12:13.616103,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:14.610564,Soil Moisture Level: 0
2024-08-27 19:12:14.651892,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:15.644341,Soil Moisture Level: 0
2024-08-27 19:12:15.660569,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:16.653116,Soil Moisture Level: 0
2024-08-27 19:12:16.690040,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:17.691910,Soil Moisture Level: 0
2024-08-27 19:12:17.728621,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:18.721918,Soil Moisture Level: 0
2024-08-27 19:12:18.758743,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:19.726911,Soil Moisture Level: 0
2024-08-27 19:12:19.763649,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:20.764431,Soil Moisture Level: 0
2024-08-27 19:12:20.801996,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:21.798203,Soil Moisture Level: 0
2024-08-27 19:12:21.834682,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:12:22.819492,Soil Moisture Level: 0
2024-08-27 19:12:22.857037,Humidity: 48.00 %	Temperature: 26.60 *C
2024-08-27 19:12:23.842003,Soil Moisture Level: 0
2024-08-27 19:12:23.879598,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:24.859533,Soil Moisture Level: 0
2024-08-27 19:12:24.896109,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:25.878294,Soil Moisture Level: 0
2024-08-27 19:12:25.920973,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:26.913299,Soil Moisture Level: 0
2024-08-27 19:12:26.948649,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:27.932071,Soil Moisture Level: 0
2024-08-27 19:12:28.001000,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:28.984640,Soil Moisture Level: 0
2024-08-27 19:12:29.026244,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:29.992135,Soil Moisture Level: 0
2024-08-27 19:12:30.032515,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:31.013396,Soil Moisture Level: 0
2024-08-27 19:12:31.073798,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:32.057184,Soil Moisture Level: 0
2024-08-27 19:12:32.093910,Humidity: 48.00 %	Temperature: 26.70 *C
2024-08-27 19:12:33.087226,Soil Moisture Level: 0
2024-08-27 19:12:33.112174,Humidity: 48.00 %	Temperature: 26.70 *C
